loop_id	aggregated_id	A1_type	A1_nearest_gene_symbol	A2_type	A2_nearest_gene_symbol	distance	n_candidate	A1_chain_id	A1_chrom	A1_start	A1_end	A1_other_chrom	A1_other_start	A1_other_end	A1_chain_range	A1_other_chain_range	A1_other_chain_strand	A1_other_loop_id	A1_other_anchor	A1_exon_fraction	A1_other_exon_fraction	A2_chain_id	A2_chrom	A2_start	A2_end	A2_other_chrom	A2_other_start	A2_other_end	A2_chain_range	A2_other_chain_range	A2_other_chain_strand	A2_other_loop_id	A2_other_anchor	A2_exon_fraction	A2_other_exon_fraction	other_loop_id
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L59	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	P	Dvir\GJ18562, Dvir\GJ18492	2441267	3	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L62	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L62	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	L62
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L62	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L62	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L62	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L64	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L64	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L64	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L64	2	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L64	2	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L66	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L66	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L66	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L66	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L60	Dvir_L59_L60_L61_L62	I	Dvir\GJ15351	P	Dvir\GJ18562, Dvir\GJ18492	2389949	3	176306	X	16315295	16318585	X	984052	987635	X:16227575-16358930	X:915126-1016613	+	L66	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	L63
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L61	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L62	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	178539	X	18695977	18704151	X	16063714	16067728	X:18652402-18704151	X:16063715-16100999	-	L63	2	0.59809183064997	0.723289315726291	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	178593	X	18705003	18706083	X	16006359	16007436	X:18705004-18706083	X:16006360-16007436	+	NA	NA	0.950980392156863	0.94949494949495	NA
Dvir_L61	Dvir_L59_L60_L61_L62	I	Dvir\GJ15213	P	Dvir\GJ18562, Dvir\GJ18492	2362488	3	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	178595	X	18709640	18710130	X	10366609	10367089	X:18709641-18710130	X:10366610-10367089	+	NA	NA	0	0	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L61	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L64	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L63	1	0.178415952815616	0.202316602316602	NA
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L65	2	0.178415952815616	0.202316602316602	L65
Dvir_L62	Dvir_L59_L60_L61_L62	P	Dvir\GJ15356	I	Dvir\GJ15213	78779	1	176306	X	16262912	16268422	X	944477	948173	X:16227575-16358930	X:915126-1016613	+	L65	1	0.178415952815616	0.202316602316602	176306	X	16342283	16351540	X	1007869	1012167	X:16227575-16358930	X:915126-1016613	+	L66	2	0.178415952815616	0.202316602316602	NA
